source,score,level,source_original
DCC,1.4742007518688227,4,DCC
DDB2,2.241904325293147,3,DDB2
DDIT3,0.3597265054375501,4,DDIT3
DDX1,2.9369163946304293,5,DDX1
DDX17,-0.4640827093974573,3,DDX17
DDX21,3.5685474427089954,4,DDX21
DDX3X,2.8361471777607,2,DDX3X
DDX5,-0.7137449830822354,2,DDX5
DEF6,-0.8488116967140968,4,DEF6
DHX58,-2.314571589549561,3,DHX58
DIABLO,-2.927495009036321,4,DIABLO
DIP2A,0.617253480294478,4,DIP2A
DKK2,0.7177147186131768,4,DKK2
DKK4,1.1476538462871912,4,DKK4
DLG4,1.2473903395943415,6,DLG4
DNAJC5,1.9536284041753247,4,DNAJC5
DNMT3A,-0.5792918444152017,3,DNMT3A
DOCK7,2.0244559952249714,3,DOCK7
DOK1,2.004379383532886,3,DOK1
DPP3,1.8395945701400878,4,DPP3
DRD1,-0.8206839874563713,3,DRD1
DRD2,-0.5792918444152017,3,DRD2
DRD4,-0.5792918444152017,3,DRD4
DTNBP1,-1.1301665117618556,5,DTNBP1
DTX1,-0.8662826491468287,3,DTX1
DTX4,-2.314571589549561,3,DTX4
DUSP16,0.9071847346844348,3,DUSP16
DUSP5,-0.6811809583636051,2,DUSP5
DUSP6,0.8436679886108143,2,DUSP6
DVL1,-0.5214601758521954,2,DVL1
DVL2,2.104399243794516,3,DVL2
DVL3,2.06652694610685,3,DVL3
DYNLL1,-0.47832153841224406,3,DYNLL1
DYNLL2,-0.8497129374895873,5,DYNLL2
DYRK1A,-0.5760410151376901,2,DYRK1A
DYRK1B,-0.7222857864836137,4,DYRK1B
DYRK2,-0.3442416360589898,2,DYRK2
DYRK3,-1.6696838349291634,5,DYRK3
E2F1,-0.3442416360589898,2,E2F1
E2F2,-0.48062277966059136,3,E2F2
E2F6,2.053443536915189,0,E2F6
ECE1,-1.0360480257284415,5,ECE1
ECSIT,0.26776614933529974,3,ECSIT
EDN1,-1.0638676404817848,4,EDN1
EDN2,-0.7514789690008802,4,EDN2
EDN3,-0.7514789690008802,4,EDN3
EDNRA,-0.8206839874563713,3,EDNRA
EFNA3,-0.5792918444152017,3,EFNA3
EFNA5,-0.8206839874563713,3,EFNA5
EFNB1,-0.5792918444152017,3,EFNB1
EFNB2,0.6604975078640626,3,EFNB2
EGF,-0.9697554877639328,3,EGF
EGFR,-0.6545864588729905,2,EGFR
EHMT2,-0.5338739377645103,4,EHMT2
EID1,1.3595598496835228,3,EID1
EIF2A,-2.7091790062857073,5,EIF2A
EIF2AK3,2.0613471803317447,4,EIF2AK3
EIF2AK4,2.6190594860901903,6,EIF2AK4
EIF3J,1.6339562214848007,5,EIF3J
EIF4E,-0.3650286422962389,2,EIF4E
EIF4EBP1,0.5135478601646174,3,EIF4EBP1
EIF4EBP2,0.5135478601646174,3,EIF4EBP2
EIF4G2,2.0613471803317447,4,EIF4G2
ELAVL1,-0.3442416360589898,2,ELAVL1
ENPEP,0.7690676215174512,5,ENPEP
EP300,-0.7421524040464718,2,EP300
EPB41,0.46674387095091513,4,EPB41
EPHA2,0.8201821188982436,4,EPHA2
EPHA4,0.43039151294663325,3,EPHA4
EPHB1,-1.9861476627634873,3,EPHB1
EPHB2,-0.420754692098092,2,EPHB2
EPO,2.078734985258876,4,EPO
EPX,2.5663737765368557,6,EPX
ERBB2,-0.3650286422962389,2,ERBB2
ERBB3,2.314571589549561,3,ERBB3
ERBB4,-0.9191292273317369,3,ERBB4
ERC1,-0.6449846913247121,3,ERC1
ERCC6,0.5760410151376901,2,ERCC6
EREG,-0.8554013621347881,3,EREG
ESR1,-0.7590569382454319,2,ESR1
ESR2,-0.7452692067637532,3,ESR2
ETS1,0.5734418868403436,4,ETS1
EVI5,-0.6133006589779855,5,EVI5
EZH2,-0.5379566121434817,3,EZH2
EZR,0.6680032215733945,4,EZR
F10,-1.3222976970524472,5,F10
F2,-1.3983139529838433,4,F2
F2RL1,-0.8206839874563713,3,F2RL1
