source,score,level,source_original
FAM8A1,-1.760270175397422,6,FAM8A1
FANCC,0.9174407033929372,3,FANCC
FAS,1.1152040341216167,3,FAS
FASLG,1.103214923973244,4,FASLG
FBLIM1,1.6164046240954177,4,FBLIM1
FBXL17,-1.2179974638752968,5,FBXL17
FBXL2,-1.4741958069860912,5,FBXL2
FBXO22,1.4936098564855722,6,FBXO22
FBXO3,-1.3467165291761902,2,FBXO3
FBXO7,-2.134966145114385,4,FBXO7
FBXO8,0.5331194017259946,6,FBXO8
FBXO9,1.2157996888731213,3,FBXO9
FBXW11,1.2157996888731213,3,FBXW11
FBXW7,0.6891255023194282,3,FBXW7
FBXW8,1.2157996888731213,3,FBXW8
FCGR3A,1.1717596379674693,4,FCGR3A
FER,0.8456539003440059,3,FER
FERMT3,-0.6891255023194282,3,FERMT3
FES,-1.2157996888731213,3,FES
FGA,-0.6891255023194282,3,FGA
FGF1,-1.3867962087272983,4,FGF1
FGFR1,-1.3091673346054364,3,FGFR1
FGFR2,-1.2196729605331582,3,FGFR2
FGFR3,0.4750448966908586,3,FGFR3
FGFR4,0.4750448966908586,3,FGFR4
FGG,1.4832329780443907,4,FGG
FGR,-1.3749287629731124,4,FGR
FKBP4,1.0840215461086815,3,FKBP4
FKBP8,0.7637945621096192,4,FKBP8
FLCN,0.7047469852095212,6,FLCN
FLT3,-1.2196729605331582,3,FLT3
FLT3LG,-1.4309375651800138,4,FLT3LG
FLT4,-1.2752890776239172,4,FLT4
FMR1,-1.0953842209464173,2,FMR1
FN1,-0.6891255023194282,3,FN1
FOXG1,-0.8738772184229122,3,FOXG1
FOXH1,0.5731256972969021,3,FOXH1
FOXM1,0.5731256972969021,3,FOXM1
FOXO1,1.0953842209464173,2,FOXO1
FOXO3,-0.7313123209701559,3,FOXO3
FPR2,0.8047822101900725,5,FPR2
FRS2,-1.2196729605331582,3,FRS2
FRZB,-0.5895970421743176,4,FRZB
FST,-1.0791317086492545,5,FST
FURIN,-0.5670260123345089,4,FURIN
FUS,0.40723939355666755,3,FUS
FYCO1,-1.651123470106649,6,FYCO1
FYN,0.881487003533767,3,FYN
FZD1,0.3455983401574065,3,FZD1
FZD3,1.0860169805387472,3,FZD3
FZD7,0.3455983401574065,3,FZD7
FZD8,0.3455983401574065,3,FZD8
G3BP1,-0.9174407033929372,3,G3BP1
GAB2,0.29612073071101,4,GAB2
GABARAP,-0.8153760973025093,4,GABARAP
GABBR1,-0.7308712282677393,4,GABBR1
GABPA,0.5731256972969021,3,GABPA
GADD45A,-0.7810090290260331,2,GADD45A
GADD45B,1.6164046240954177,4,GADD45B
GADD45GIP1,-1.8713896787631192,5,GADD45GIP1
GAN,-1.3172109998672086,4,GAN
GAPDH,0.8525321463821771,4,GAPDH
GAS6,0.8104198318029434,4,GAS6
GATA1,-0.8104198318029434,4,GATA1
GATA3,-0.9303880756480729,4,GATA3
GCC1,-0.6772384402387996,4,GCC1
GDE1,-0.8700260813747916,3,GDE1
GDF1,0.7286058060057333,4,GDF1
GDF10,0.7286058060057333,4,GDF10
GDF11,0.7286058060057333,4,GDF11
GDF15,-1.4390753218368582,3,GDF15
GDF5,1.1152040341216167,3,GDF5
GDF9,1.0037066315719472,4,GDF9
GEM,-1.844043669416491,5,GEM
GGCX,0.8544035560173534,5,GGCX
GHR,-0.757539499340992,4,GHR
GIGYF2,1.103214923973244,4,GIGYF2
GIT1,0.7262641656659452,3,GIT1
GLDN,0.6808997057659973,5,GLDN
GLI1,1.2943905800607796,3,GLI1
GNA12,1.1152040341216167,3,GNA12
GNA13,1.1152040341216167,3,GNA13
GNAI1,-0.3811637424963778,3,GNAI1
GNAI2,0.8456539003440059,3,GNAI2
GNAL,-0.8541019455999772,4,GNAL
GNAQ,0.5425765435581921,2,GNAQ
GNAS,1.1463867767104727,4,GNAS
GNB1,-0.4029675009471943,4,GNB1
GNB2,-1.101272467377371,3,GNB2
GNG12,0.5425765435581921,2,GNG12
GNG2,-1.0652306224723094,4,GNG2
GNG4,-0.6523515497782025,4,GNG4
GNRHR,0.3455983401574065,3,GNRHR
GOLGA3,-0.5048229530661558,6,GOLGA3
GOLGA7,0.9251240988469628,4,GOLGA7
GOPC,-0.7082630556692908,5,GOPC
GPC4,0.9702828668920095,4,GPC4
GPC6,-0.7594449606375276,4,GPC6
GPHN,-0.6772384402387996,4,GPHN
GPR174,1.103214923973244,4,GPR174
GPSM3,0.5199172642254357,4,GPSM3
GRAP,-2.180448755792157,4,GRAP
GRB10,1.1152040341216167,3,GRB10
GRB2,-1.0953842209464173,2,GRB2
GRB7,1.1152040341216167,3,GRB7
GRIP1,1.1152040341216167,3,GRIP1
GRIPAP1,1.3467165291761902,2,GRIPAP1
GRK2,0.2699486972363123,3,GRK2
GRK6,-0.6891255023194282,3,GRK6
GRM1,0.3455983401574065,3,GRM1
GRM7,-0.7308712282677393,4,GRM7
GRPEL1,0.7639545663576219,6,GRPEL1
GSK3A,1.036909267246902,3,GSK3A
GSK3B,-0.7896833574775788,1,GSK3B
GZMA,0.5770481722033953,4,GZMA
HCFC1,-0.8883618011666323,4,HCFC1
HCK,1.1152040341216167,3,HCK
HDAC1,-1.4045542207205235,3,HDAC1
HDAC10,-1.3083842897999423,4,HDAC10
HDAC11,0.6140539152099079,5,HDAC11
HDAC3,-0.6766681677062559,2,HDAC3
HDAC4,0.9174407033929372,3,HDAC4
HDAC5,-0.4735099260308869,3,HDAC5
HDAC6,0.5081618301226005,4,HDAC6
HELLS,1.6096583104732884,1,HELLS
HGS,0.5731256972969021,3,HGS
HIC1,-1.2196729605331582,3,HIC1
HIF1AN,-1.708839668581286,4,HIF1AN
HINFP,-1.0913659688145843,2,HINFP
HIPK1,-1.103214923973244,4,HIPK1
HIPK2,1.431600421570278,1,HIPK2
HIPK3,0.8456539003440059,3,HIPK3
HMGA2,-1.0913659688145843,2,HMGA2
HMGB1,-1.6096583104732884,1,HMGB1
HMGN1,-1.0913659688145843,2,HMGN1
HNRNPK,-0.7414897719356891,3,HNRNPK
HOOK1,-0.8534112713475198,4,HOOK1
HOXA10,0.8738772184229122,3,HOXA10
HOXB7,1.1152040341216167,3,HOXB7
HOXC6,-2.380696369158795,0,HOXC6
HRG,-1.4309375651800138,4,HRG
HSF1,1.1152040341216167,3,HSF1
HSP90AB1,1.693119037296115,3,HSP90AB1
HSPA1B,1.5355779564422984,3,HSPA1B
HSPA2,-1.3467165291761902,2,HSPA2
HSPA8,-1.0140296126236295,5,HSPA8
HSPB1,0.7810090290260331,2,HSPB1
HSPB2,-1.3467165291761902,2,HSPB2
HSPB6,-0.8945301729292974,3,HSPB6
HSPG2,-1.5610537954734294,5,HSPG2
HTR2A,0.3455983401574065,3,HTR2A
HTR2B,0.3455983401574065,3,HTR2B
HTR6,0.3455983401574065,3,HTR6
HTRA2,-1.3269585896478893,3,HTRA2
HTT,-1.103214923973244,4,HTT
HUWE1,-0.4750448966908586,3,HUWE1
IBSP,-2.3808545906905167,5,IBSP
ICAM1,-1.277344646803151,4,ICAM1
ICAM3,-1.5610537954734294,5,ICAM3
ICAM4,-2.3808545906905167,5,ICAM4
IFIH1,1.2433825592692151,4,IFIH1
IFNAR1,-0.673132302827409,4,IFNAR1
IFNG,-1.779949573743155,5,IFNG
IGF1,1.2157996888731213,3,IGF1
IGF1R,-2.114387280294991,3,IGF1R
IGF2,-1.9782413976301734,4,IGF2
IHH,-1.0564952376878716,4,IHH
IKBKB,1.633166544323038,3,IKBKB
IKBKE,1.1119277509094656,3,IKBKE
IKBKG,1.5004591752672496,3,IKBKG
IL10,-1.0918917013214433,3,IL10
IL12A,-1.213535591246956,5,IL12A
IL13RA1,-1.1931020873356915,4,IL13RA1
IL15,-1.5692133903075491,5,IL15
IL15RA,-0.3855400559407199,4,IL15RA
IL16,1.100351028649982,5,IL16
IL1R1,1.3467165291761902,2,IL1R1
IL1RAP,1.1152040341216167,3,IL1RAP
IL1RN,-1.1152040341216167,3,IL1RN
IL21,-1.3595195466000332,5,IL21
IL2RG,-1.1373759483990562,4,IL2RG
IL34,-1.4267196046596802,4,IL34
IL4,-1.4267196046596802,4,IL4
IL4R,-1.2157996888731213,3,IL4R
IL5,-1.213535591246956,5,IL5
IL5RA,-1.3174826636595807,4,IL5RA
IL6,-1.7566912987056804,5,IL6
IL6R,-1.3174826636595807,4,IL6R
IL6ST,-1.3742074006326783,4,IL6ST
IL7,-1.0458249433160336,5,IL7
IL7R,-1.213535591246956,5,IL7R
IMMT,-1.428228999053598,5,IMMT
INCENP,0.8508156882448102,4,INCENP
ING1,-0.9174407033929372,3,ING1
ING2,0.736521561361833,4,ING2
INHBA,0.7286058060057333,4,INHBA
INHBB,0.7286058060057333,4,INHBB
INPP5D,-1.1152040341216167,3,INPP5D
INPPL1,-1.4625517767686407,3,INPPL1
INSR,-0.26024284903901734,3,INSR
IPO5,1.0129594805008104,5,IPO5
IQGAP1,0.3811637424963778,3,IQGAP1
IQSEC2,-0.9185196561518227,6,IQSEC2
IRAK1,1.1152040341216167,3,IRAK1
IRAK3,-1.036542270552595,5,IRAK3
IRAK4,1.103214923973244,4,IRAK4
IRF3,-0.6140539152099079,5,IRF3
IRS1,-1.0913659688145843,2,IRS1
IRS2,-1.0782556656254056,4,IRS2
IRS4,-1.12053807720799,4,IRS4
ITCH,0.5731256972969021,3,ITCH
ITGA5,-1.6366193851349642,4,ITGA5
ITGB1,-0.5425765435581921,2,ITGB1
ITGB1BP1,0.6891255023194282,3,ITGB1BP1
ITGB3,-1.9428032243320519,4,ITGB3
ITGB4,-1.4130039777205172,4,ITGB4
ITK,-1.4749044847227626,4,ITK
JAG1,-2.0806867699657343,4,JAG1
JAG2,-2.0806867699657343,4,JAG2
JAK1,-0.5223957880679391,3,JAK1
JAK2,-1.115453670613074,3,JAK2
JAK3,-0.5223957880679391,3,JAK3
JAKMIP1,-0.7281830981652556,4,JAKMIP1
JARID2,0.8029844252462233,6,JARID2
JAZF1,-0.8104198318029434,4,JAZF1
JUN,0.9534052102996297,3,JUN
JUNB,-1.0877661018484976,5,JUNB
KAT2A,0.5731256972969021,3,KAT2A
KAT2B,0.6766681677062559,2,KAT2B
KAT5,-1.0913659688145843,2,KAT5
KAT6A,0.6729180072784797,3,KAT6A
KDM1A,0.2604864080046582,3,KDM1A
KDM4A,0.8456539003440059,3,KDM4A
KDM4C,0.8456539003440059,3,KDM4C
KDM5B,0.8738772184229122,3,KDM5B
KDM6A,-0.9890642444377481,4,KDM6A
KDR,-1.2196729605331582,3,KDR
KHSRP,0.9174407033929372,3,KHSRP
KIF5B,-0.9434875134693902,5,KIF5B
KIT,-0.52511564835522,3,KIT
KITLG,-0.6760835839459034,4,KITLG
KL,1.9782413976301734,4,KL
KLF2,1.4585638624825823,5,KLF2
KLHL15,-0.8634843131665307,4,KLHL15
KLKB1,-0.6891255023194282,3,KLKB1
KMT2A,0.3158360909102565,4,KMT2A
KNL1,1.7122159322307613,5,KNL1
KPNA1,1.1441915765062987,5,KPNA1
KPNA2,1.1694398160881325,4,KPNA2
KPNB1,1.218842451652228,4,KPNB1
KRAS,1.615260920940371,3,KRAS
KRT1,-0.7701626289308497,5,KRT1
